n_blocks,insert_bps,erase_bps
2398,305349,231029
2400,94350.3,231029
2399,94350.3,1.96942e+06
2399,94350.3,104928
2401,768750,104928
2403,560000,104928
2405,14955.1,104928
2404,14955.1,1.79505e+06
2403,14955.1,575255
2405,1.60882e+06,575255
2405,1.60882e+06,521982
2407,583084,521982
2409,995270,521982
2406,995270,2.39551e+06
2406,995270,262195
2405,995270,983094
2407,710345,983094
2407,710345,1.57064e+06
2409,1.30443e+06,1.57064e+06
2405,1.30443e+06,364130
2407,906383,364130
2402,906383,693987
2404,3.00617e+07,693987
2406,829955,693987
2404,829955,8.27378e+06
2404,829955,209540
2406,1.1146e+06,209540
2408,636471,209540
2405,636471,825606
2407,1.22756e+06,825606
2407,1.22756e+06,535156
2409,470476,535156
2409,470476,1.53492e+06
2409,470476,1.93056e+06
2409,470476,3.63473e+06
2411,1.18543e+06,3.63473e+06
2408,1.18543e+06,1.20449e+06
2410,462346,1.20449e+06
2412,1.42065e+06,1.20449e+06
2412,1.42065e+06,176159
2411,1.42065e+06,288889
2411,1.42065e+06,444234
2409,1.42065e+06,393621
2411,1.14236e+06,393621
2410,1.14236e+06,1.14482e+06
2412,156561,1.14482e+06
2412,156561,1.54453e+06
2414,250000,1.54453e+06
2416,297557,1.54453e+06
2416,297557,69657.6
2418,939433,69657.6
2420,166259,69657.6
2420,166259,2.06086e+06
2420,166259,840686
2422,540087,840686
2418,540087,1.51113e+06
2420,1.30104e+06,1.51113e+06
2415,1.30104e+06,394330
2415,1.30104e+06,1.67156e+06
2417,2.45407e+06,1.67156e+06
2417,2.45407e+06,3.94322e+06
2417,2.45407e+06,4.77228e+06
2419,194187,4.77228e+06
2416,194187,327642
2418,1.63959e+06,327642
2418,1.63959e+06,2.27147e+06
2420,195618,2.27147e+06
2417,195618,750278
2419,1.04319e+06,750278
2421,1.38924e+06,750278
2416,1.38924e+06,784792
2418,111158,784792
2420,233897,784792
2422,1.15165e+06,784792
2424,496328,784792
2419,496328,650022
2421,3.91798e+06,650022
2421,3.91798e+06,8.14337e+06
2423,984375,8.14337e+06
2420,984375,266938
2420,984375,740586
2417,984375,1.10972e+06
2419,2.82952e+06,1.10972e+06
2418,2.82952e+06,2.41111e+06
2420,1.28882e+06,2.41111e+06
2422,669837,2.41111e+06
2422,669837,3.61806e+07
2424,458028,3.61806e+07
2426,771067,3.61806e+07
2424,771067,539281
2426,6.71875e+06,539281
2424,6.71875e+06,417645
2426,293591,417645
2428,912473,417645
2427,912473,72289.2
2427,912473,3.27203e+06
2429,1.49413e+06,3.27203e+06
2431,87406.6,3.27203e+06
2433,716459,3.27203e+06
2424,716459,792010
2426,5.17526e+06,792010
2425,5.17526e+06,290287
2427,1.34323e+06,290287
2429,282181,290287
2423,282181,349599
2423,282181,1.52209e+06
2425,2.80153e+06,1.52209e+06
2422,2.80153e+06,855811
2420,2.80153e+06,604288
2422,2.63701e+06,604288
2417,2.63701e+06,584074
2419,1.19695e+07,584074
2418,1.19695e+07,1.66667e+06
2420,688040,1.66667e+06
2418,688040,470766
2417,688040,243113
2419,512282,243113
2418,512282,242687
2418,512282,162123
2418,512282,7.75879e+06
2420,1.12195e+06,7.75879e+06
2418,1.12195e+06,35143.8
2415,1.12195e+06,710298
2417,1.15139e+06,710298
2417,1.15139e+06,136752
2416,1.15139e+06,265750
2415,1.15139e+06,1.45492e+06
2417,3.52673e+06,1.45492e+06
2415,3.52673e+06,1.96557e+06
2415,3.52673e+06,1.25096e+06
2417,1.22859e+06,1.25096e+06
2416,1.22859e+06,1.27341e+06
2418,2.71842e+06,1.27341e+06
2417,2.71842e+06,1.35528e+06
2419,789398,1.35528e+06
2421,660356,1.35528e+06
2423,37358.8,1.35528e+06
2423,37358.8,580275
2423,37358.8,338745
2425,319392,338745
2427,895297,338745
2429,47993,338745
2428,47993,2.19238e+06
2427,47993,372425
2427,47993,481667
2429,1.84465e+06,481667
2429,1.84465e+06,608108
2429,1.84465e+06,5.52344e+06
2431,1.58983e+06,5.52344e+06
2430,1.58983e+06,1.27413e+06
2422,1.58983e+06,490972
2418,1.58983e+06,912725
2420,2.74721e+06,912725
2419,2.74721e+06,1.2023e+06
2421,284564,1.2023e+06
2423,2.30599e+06,1.2023e+06
2422,2.30599e+06,1.70206e+06
2424,3.05054e+06,1.70206e+06
2418,3.05054e+06,487516
2420,1.45544e+06,487516
2417,1.45544e+06,1.11322e+06
2419,2.05355e+07,1.11322e+06
2413,2.05355e+07,1.08232e+06
2415,621586,1.08232e+06
2414,621586,485280
2416,1.92569e+06,485280
2411,1.92569e+06,196629
2411,1.92569e+06,1.109e+06
2407,1.92569e+06,382857
2409,1.06154e+07,382857
2409,1.06154e+07,4.29195e+06
2411,1.2409e+06,4.29195e+06
2409,1.2409e+06,326868
2406,1.2409e+06,1.68182e+06
2408,8.9243e+06,1.68182e+06
2410,144727,1.68182e+06
2410,144727,768345
2412,720386,768345
2407,720386,661692
2409,3.40613e+06,661692
2411,1.54355e+06,661692
2406,1.54355e+06,418213
2406,1.54355e+06,2.15441e+06
2404,1.54355e+06,1.07125e+07
2406,1.16199e+06,1.07125e+07
2408,1.42599e+06,1.07125e+07
2403,1.42599e+06,434102
2403,1.42599e+06,123393
2405,1.93151e+06,123393
2404,1.93151e+06,1.13478e+06
2404,1.93151e+06,212454
2406,997669,212454
2406,997669,35828.5
2408,82959.6,35828.5
2408,82959.6,864824
2410,538567,864824
2407,538567,644919
2409,581818,644919
2409,581818,1.04754e+06
2408,581818,583957
2410,3.25822e+06,583957
2402,3.25822e+06,703039
2404,638614,703039
2406,979058,703039
2402,979058,500000
2404,258772,500000
2406,281565,500000
2408,340595,500000
2410,81644.1,500000
2410,81644.1,659379
2405,81644.1,922759
2407,944966,922759
2409,1.14935e+06,922759
2409,1.14935e+06,4.45433e+06
2411,182628,4.45433e+06
2413,932664,4.45433e+06
2411,932664,3.3616e+06
2413,616646,3.3616e+06
2407,616646,438008
2407,616646,549483
2409,2.44701e+06,549483
2409,2.44701e+06,4.66667e+06
2409,2.44701e+06,271704
2409,2.44701e+06,1.52827e+06
2411,1.31147e+06,1.52827e+06
2411,1.31147e+06,324324
2411,1.31147e+06,1.07735e+06
2413,506944,1.07735e+06
2413,506944,554077
2410,506944,7.03125e+06
2410,506944,4.86111e+06
2412,1.29338e+07,4.86111e+06
2411,1.29338e+07,849012
2413,1.15623e+06,849012
2411,1.15623e+06,822600
2406,1.15623e+06,200164
2406,1.15623e+06,453958
2408,875683,453958
2408,875683,1.10807e+06
2406,875683,3.86415e+07
2408,6.72809e+06,3.86415e+07
2408,6.72809e+06,3.43191e+06
2410,943684,3.43191e+06
2412,308004,3.43191e+06
2403,308004,566400
2405,577722,566400
2407,426901,566400
2407,426901,426545
2403,426901,957698
2405,893178,957698
2404,893178,1.20955e+06
2406,512243,1.20955e+06
2408,1.11845e+06,1.20955e+06
2405,1.11845e+06,2.7668e+06
2407,6.06513e+06,2.7668e+06
2404,6.06513e+06,661221
2397,6.06513e+06,512688
2399,4.05094e+06,512688
2398,4.05094e+06,2.3895e+06
2400,2.8202e+06,2.3895e+06
2402,305397,2.3895e+06
2400,305397,5.98333e+07
2399,305397,943556
2401,859299,943556
2403,1.43134e+06,943556
2397,1.43134e+06,1.48948e+06
2399,7.50943e+06,1.48948e+06
2398,7.50943e+06,2.9429e+06
2400,191958,2.9429e+06
2402,689787,2.9429e+06
2404,714388,2.9429e+06
2402,714388,798182
2401,714388,681416
2403,651011,681416
2400,651011,373141
2402,1.55711e+06,373141
2397,1.55711e+06,883180
2399,2.62812e+06,883180
2401,519389,883180
2403,284574,883180
2397,284574,287003
2399,1.41885e+06,287003
2397,1.41885e+06,494514
2399,1.15901e+06,494514
2401,129846,494514
2400,129846,1.00517e+06
2400,129846,2.42462e+06
2402,966372,2.42462e+06
2393,966372,526191
2395,977316,526191
2397,356308,526191
2394,356308,1.91584e+06
2396,1.28208e+06,1.91584e+06
2390,1.28208e+06,1.13573e+06
2392,6.74719e+06,1.13573e+06
2394,760847,1.13573e+06
2396,200000,1.13573e+06
2398,588406,1.13573e+06
2398,588406,477200
2400,1.10258e+06,477200
2395,1.10258e+06,905203
2397,622102,905203
2399,665523,905203
2397,665523,6.12093e+06
2399,600962,6.12093e+06
2398,600962,199890
2398,600962,2e+07
2400,2.09014e+06,2e+07
2402,59259.3,2e+07
2404,771206,2e+07
2401,771206,1.04874e+06
2403,1.00877e+06,1.04874e+06
2403,1.00877e+06,1.21165e+07
2405,203704,1.21165e+07
2405,203704,152411
2407,532002,152411
2402,532002,479524
2404,1.63438e+06,479524
2404,1.63438e+06,104225
2394,1.63438e+06,341656
2396,733025,341656
2390,733025,579216
2392,1.33711e+07,579216
2390,1.33711e+07,445510
2390,1.33711e+07,750779
2390,1.33711e+07,136553
2392,175806,136553
2394,1.01423e+06,136553
2394,1.01423e+06,908232
2394,1.01423e+06,604183
2396,149937,604183
2398,435867,604183
2400,367183,604183
2395,367183,634228
2395,367183,41800.6
2397,437214,41800.6
2399,518797,41800.6
2401,23941.1,41800.6
2401,23941.1,460048
2403,537484,460048
2403,537484,829341
2405,815900,829341
2405,815900,916873
2407,75399.8,916873
2407,75399.8,1.63752e+06
2409,236155,1.63752e+06
2409,236155,411200
2411,1.47948e+06,411200
2408,1.47948e+06,4.29499e+06
2408,1.47948e+06,5000
2410,1.40546e+06,5000
2409,1.40546e+06,4.15014e+06
2411,408910,4.15014e+06
2411,408910,67885.1
2409,408910,655319
2411,3.74121e+06,655319
2410,3.74121e+06,251354
2410,3.74121e+06,2.2519e+06
2412,1.13852e+06,2.2519e+06
2411,1.13852e+06,2.96169e+06
2413,1.26639e+06,2.96169e+06
2410,1.26639e+06,2.41612e+06
2412,2.41993e+06,2.41612e+06
2405,2.41993e+06,707931
2407,1.21203e+06,707931
2409,186792,707931
2411,314906,707931
2408,314906,716452
2410,793215,716452
2410,793215,2.18277e+06
2410,793215,575130
2412,1.60127e+06,575130
2412,1.60127e+06,615267
2413,3.87474e+06,615267
2410,3.87474e+06,573790
2404,3.87474e+06,588622
2406,946406,588622
2408,772294,588622
2398,772294,1.03939e+06
2400,3.02878e+06,1.03939e+06
2400,3.02878e+06,309423
2400,3.02878e+06,65642.5
2402,459877,65642.5
2404,2.2177e+06,65642.5
2400,2.2177e+06,1.60261e+06
2395,2.2177e+06,1.85918e+06
2397,916058,1.85918e+06
2399,3.59675e+06,1.85918e+06
2395,3.59675e+06,618494
2395,3.59675e+06,65134.1
2397,831554,65134.1
2399,552.181,65134.1
2399,552.181,3.07333e+06
2401,325226,3.07333e+06
2401,325226,742176
2403,1.56761e+06,742176
2403,1.56761e+06,3.83662e+06
2402,1.56761e+06,292043
2404,116841,292043
2406,1.27283e+06,292043
2408,198834,292043
2410,847234,292043
2404,847234,564168
2404,847234,62167
2406,551567,62167
2404,551567,470233
2406,969565,470233
2398,969565,525629
2400,4.10606e+06,525629
2397,4.10606e+06,471188
2399,1.22764e+06,471188
2393,1.22764e+06,829523
2393,1.22764e+06,1.07389e+06
2395,3.23843e+06,1.07389e+06
2397,969435,1.07389e+06
2397,969435,3.81633e+06
2399,3.72543e+06,3.81633e+06
2399,3.72543e+06,312721
2394,3.72543e+06,613708
2396,4.44865e+06,613708
2396,4.44865e+06,542834
2396,4.44865e+06,1.02222e+07
2396,4.44865e+06,1.30791e+06
2398,362737,1.30791e+06
2400,685039,1.30791e+06
2396,685039,476420
2396,685039,357143
2396,685039,1.34118e+06
2398,2.14388e+06,1.34118e+06
2400,278116,1.34118e+06
2400,278116,322245
2400,278116,229958
2402,851366,229958
2400,851366,1.23664e+06
2402,199540,1.23664e+06
2402,199540,1.88202e+06
2404,1.24743e+06,1.88202e+06
2406,762123,1.88202e+06
2396,762123,614097
2398,1.17124e+06,614097
2398,1.17124e+06,1.65736e+07
2400,2.80073e+06,1.65736e+07
2402,93525.2,1.65736e+07
2398,93525.2,708865
2400,1.2177e+06,708865
2402,1.4787e+06,708865
2401,1.4787e+06,1.11844e+06
2403,91264.7,1.11844e+06
2402,91264.7,4.37079e+06
2404,1.11638e+06,4.37079e+06
2404,1.11638e+06,835724
2404,1.11638e+06,215657
2404,1.11638e+06,82485.9
2406,665891,82485.9
2401,665891,604401
2403,1.41047e+06,604401
2405,73421.4,604401
2407,3.3962e+06,604401
2403,3.3962e+06,1.00142e+06
2405,73752.7,1.00142e+06
2407,1.25939e+06,1.00142e+06
2407,1.25939e+06,2.96447e+06
2407,1.25939e+06,188794
2409,523175,188794
2403,523175,674699
2405,2.14948e+07,674699
2405,2.14948e+07,4.6595e+06
2407,489114,4.6595e+06
2407,489114,68181.8
2409,396212,68181.8
2408,396212,569081
2410,1.70513e+06,569081
2412,218872,569081
2410,218872,249364
2408,218872,630671
2410,478178,630671
2410,478178,657841
2412,302387,657841
2414,212181,657841
2416,490521,657841
2415,490521,1.05751e+06
2417,71227.1,1.05751e+06
2419,1.28396e+06,1.05751e+06
2419,1.28396e+06,1.02313e+06
2419,1.28396e+06,358796
2418,1.28396e+06,718319
2420,849241,718319
2417,849241,340597
2417,849241,23106.5
2417,849241,1.92424e+06
2419,327273,1.92424e+06
2421,1.12725e+06,1.92424e+06
2420,1.12725e+06,4.30315e+06
2422,465776,4.30315e+06
2421,465776,427925
2423,735591,427925
2425,232203,427925
2425,232203,69208.2
2425,232203,503333
2425,232203,108434
2427,837977,108434
2423,837977,775433
2425,2.30427e+06,775433
2425,2.30427e+06,306818
2427,171429,306818
2429,961367,306818
2428,961367,962415
2430,276743,962415
2432,1.45366e+06,962415
2432,1.45366e+06,497447
2424,1.45366e+06,484933
2426,4.32969e+06,484933
2425,4.32969e+06,522880
2425,4.32969e+06,1.96599e+06
2427,1.10662e+06,1.96599e+06
2429,1.19722e+06,1.96599e+06
2428,1.19722e+06,1.25225e+06
2430,1.60473e+06,1.25225e+06
2427,1.60473e+06,1.09293e+06
2429,2.27091e+07,1.09293e+06
2429,2.27091e+07,826667
2422,2.27091e+07,582478
2420,2.27091e+07,492267
2422,729104,492267
2422,729104,577413
2424,292537,577413
2424,292537,191908
2426,479073,191908
2426,479073,253825
2425,479073,309704
2427,591549,309704
2429,334160,309704
2429,334160,1.1571e+06
2431,323741,1.1571e+06
2429,323741,3.85849e+06
2431,459485,3.85849e+06
2433,749438,3.85849e+06
2433,749438,724832
2433,749438,241615
2435,1.56846e+06,241615
2435,1.56846e+06,495671
2435,1.56846e+06,6.82888e+06
2437,646248,6.82888e+06
2436,646248,317845
2438,524036,317845
2440,1.58693e+06,317845
2435,1.58693e+06,280628
2437,1.26763e+06,280628
2437,1.26763e+06,2.34322e+06
2439,54085.8,2.34322e+06
2438,54085.8,494090
2440,177254,494090
2442,924419,494090
2441,924419,705539
2443,530677,705539
2443,530677,176136
2445,88372.1,176136
2447,509193,176136
2442,509193,406209
2444,2.12195e+06,406209
2446,2.41558e+06,406209
2441,2.41558e+06,563195
2443,1.86897e+06,563195
2445,157400,563195
2439,157400,911658
2441,927405,911658
2441,927405,273171
2443,356471,273171
2445,4.08535e+06,273171
2439,4.08535e+06,1.73423e+06
2441,6.946e+06,1.73423e+06
2439,6.946e+06,1.10719e+06
2441,5.0229e+06,1.10719e+06
2440,5.0229e+06,232443
2440,5.0229e+06,4.75735e+06
2439,5.0229e+06,1.60152e+06
2441,944348,1.60152e+06
2443,428036,1.60152e+06
2442,428036,338811
2442,428036,358185
2444,168192,358185
2444,168192,1.38129e+06
2444,168192,134253
2446,608317,134253
2445,608317,8.67544e+06
2447,1.14219e+06,8.67544e+06
2449,112730,8.67544e+06
2451,906051,8.67544e+06
2451,906051,297900
2446,906051,1.0785e+06
2448,2.44006e+06,1.0785e+06
2446,2.44006e+06,535357
2448,193607,535357
2450,1.59601e+06,535357
2443,1.59601e+06,950084
2445,1.47062e+07,950084
2444,1.47062e+07,2.90254e+06
2446,2.88699e+06,2.90254e+06
2442,2.88699e+06,1.26997e+06
2444,2.59837e+06,1.26997e+06
2444,2.59837e+06,2.57025e+06
2446,1.51896e+06,2.57025e+06
2446,1.51896e+06,537634
2445,1.51896e+06,1.21829e+07
2447,3.48555e+06,1.21829e+07
2447,3.48555e+06,1.025e+07
2447,3.48555e+06,739336
2449,564719,739336
2451,1.52205e+06,739336
2449,1.52205e+06,7.77705e+06
2451,1.87003e+06,7.77705e+06
2450,1.87003e+06,468986
2447,1.87003e+06,3.96217e+06
2449,7.22098e+06,3.96217e+06
2451,1.41406e+06,3.96217e+06
2450,1.41406e+06,1.41292e+06
2448,1.41406e+06,698092
2449,202410,698092
2447,202410,2.0623e+06
2449,1.22055e+06,2.0623e+06
2444,1.22055e+06,1.60345e+06
2446,7.26211e+06,1.60345e+06
2443,7.26211e+06,1.62302e+06
2445,3.32881e+07,1.62302e+06
2442,3.32881e+07,1.468e+06
2440,3.32881e+07,4.58209e+06
2442,836957,4.58209e+06
2444,2.20498e+06,4.58209e+06
2441,2.20498e+06,1.07419e+06
2443,3.41458e+06,1.07419e+06
2439,3.41458e+06,1.45263e+06
2441,553704,1.45263e+06
2443,435733,1.45263e+06
2445,1.03107e+06,1.45263e+06
2447,651815,1.45263e+06
2444,651815,3.46305e+06
2443,651815,1.46032e+06
2445,1.76316e+06,1.46032e+06
2447,1.22117e+06,1.46032e+06
2447,1.22117e+06,278689
2439,1.22117e+06,1.73927e+06
2441,8.47867e+06,1.73927e+06
2443,3.52698e+06,1.73927e+06
2445,1.35912e+06,1.73927e+06
2440,1.35912e+06,894686
2439,1.35912e+06,2.07143e+07
2441,4.9768e+06,2.07143e+07
2437,4.9768e+06,429735
2439,153727,429735
2439,153727,2.07531e+06
2439,153727,917749
2441,69473.7,917749
2441,69473.7,520710
2441,69473.7,1.32288e+06
2443,179167,1.32288e+06
2445,897243,1.32288e+06
2447,1.55773e+06,1.32288e+06
2444,1.55773e+06,6.39826e+06
2446,556405,6.39826e+06
2448,1.52571e+06,6.39826e+06
2450,3.04082e+06,6.39826e+06
2443,3.04082e+06,1.92595e+06
2445,7.94853e+06,1.92595e+06
2447,2.21761e+06,1.92595e+06
2446,2.21761e+06,1.025e+07
2448,1.25595e+06,1.025e+07
2450,3.3129e+06,1.025e+07
2449,3.3129e+06,7.59763e+06
2449,3.3129e+06,2.69231e+06
2451,1.23237e+07,2.69231e+06
2448,1.23237e+07,1.16031e+06
2448,1.23237e+07,5.59937e+06
2450,4.41154e+06,5.59937e+06
2450,4.41154e+06,250000
2452,519231,250000
2454,411561,250000
2452,411561,2.35128e+07
2454,6.67876e+06,2.35128e+07
2449,6.67876e+06,2.34169e+06
2451,2.3295e+06,2.34169e+06
2451,2.3295e+06,5.14783e+06
2451,2.3295e+06,306122
2453,1.05988e+06,306122
2455,2.88998e+06,306122
2453,2.88998e+06,1.75145e+06
2451,2.88998e+06,1.84863e+06
2453,6.02995e+06,1.84863e+06
2445,6.02995e+06,1.7469e+06
2447,414925,1.7469e+06
2449,3.64773e+06,1.7469e+06
2447,3.64773e+06,4.1411e+06
2447,3.64773e+06,1.14417e+06
2449,3.03901e+06,1.14417e+06
2445,3.03901e+06,1.8386e+06
2444,3.03901e+06,2.46734e+06
2446,4.69606e+06,2.46734e+06
2448,295704,2.46734e+06
2447,295704,7.46729e+06
2449,14563.1,7.46729e+06
2447,14563.1,6.57419e+06
2449,1.48765e+07,6.57419e+06
2449,1.48765e+07,736434
2448,1.48765e+07,3.70306e+06
2450,1.17206e+06,3.70306e+06
2450,1.17206e+06,1.80905e+06
2452,588419,1.80905e+06
2452,588419,168224
2454,1.28275e+06,168224
2454,1.28275e+06,3.01887e+06
2456,1.84281e+06,3.01887e+06
2451,1.84281e+06,1.7936e+06
2453,4.12727e+07,1.7936e+06
2453,4.12727e+07,3.73288e+06
2453,4.12727e+07,761538
2455,1.04695e+06,761538
2457,895009,761538
2457,895009,6.99479e+06
2459,1.55502e+06,6.99479e+06
2456,1.55502e+06,3.54294e+06
2458,2.32e+06,3.54294e+06
2460,1.41758e+06,3.54294e+06
2462,2.02588e+06,3.54294e+06
2456,2.02588e+06,1.24733e+06
2458,4.23164e+06,1.24733e+06
2458,4.23164e+06,2.06818e+07
2460,478754,2.06818e+07
2460,478754,3.29391e+06
2460,478754,1.56221e+06
2462,2.58994e+06,1.56221e+06
2464,553628,1.56221e+06
2466,1.13839e+06,1.56221e+06
2457,1.13839e+06,1.85671e+06
2459,2.6109e+06,1.85671e+06
2458,2.6109e+06,2.56373e+06
2460,589286,2.56373e+06
2462,1.52152e+06,2.56373e+06
2464,3.79206e+06,2.56373e+06
2455,3.79206e+06,2.08825e+06
2457,1.44191e+07,2.08825e+06
2457,1.44191e+07,3.544e+06
2457,1.44191e+07,278689
2456,1.44191e+07,1.01818e+07
2458,3.40496e+06,1.01818e+07
2455,3.40496e+06,2.40513e+06
2455,3.40496e+06,1.92157e+06
2457,3.56809e+06,1.92157e+06
2459,547305,1.92157e+06
2459,547305,371795
2456,547305,3.46813e+06
2458,7.84615e+06,3.46813e+06
2456,7.84615e+06,3.56145e+06
2458,1.2543e+06,3.56145e+06
2453,1.2543e+06,1.30608e+06
2455,2.47193e+06,1.30608e+06
2457,10544.8,1.30608e+06
2456,10544.8,1.65805e+06
2456,10544.8,3.04091e+07
2458,6.47339e+06,3.04091e+07
2456,6.47339e+06,1.62007e+06
2458,3.515e+06,1.62007e+06
2454,3.515e+06,6.83887e+06
2456,3.15747e+07,6.83887e+06
2458,98280.1,6.83887e+06
2458,98280.1,1.19809e+06
2460,909474,1.19809e+06
2460,909474,1.20798e+07
2462,4.72727e+06,1.20798e+07
2464,153207,1.20798e+07
2466,3.02875e+06,1.20798e+07
2466,3.02875e+06,2.08929e+06
2468,509769,2.08929e+06
2467,509769,8.08837e+06
2469,7.34072e+06,8.08837e+06
2469,7.34072e+06,1.44512e+06
2459,7.34072e+06,3.24252e+06
2461,3.06353e+07,3.24252e+06
2458,3.06353e+07,3.6092e+06
2460,5.43421e+06,3.6092e+06
2455,5.43421e+06,1.76611e+06
2457,5.57639e+06,1.76611e+06
2456,5.57639e+06,1.32264e+06
2458,1.0049e+06,1.32264e+06
2455,1.0049e+06,671811
2457,1.00524e+06,671811
2452,1.00524e+06,4.17111e+06
2454,6.11184e+06,4.17111e+06
2456,1.04846e+06,4.17111e+06
2458,633028,4.17111e+06
2460,896497,4.17111e+06
2460,896497,201413
2460,896497,586265
2453,896497,1.59327e+06
2455,2.33333e+07,1.59327e+06
2457,185121,1.59327e+06
2459,1.43939e+06,1.59327e+06
2456,1.43939e+06,1.28717e+06
2454,1.43939e+06,912752
2456,780303,912752
2456,780303,1.50562e+06
2458,468468,1.50562e+06
2460,3.23529e+06,1.50562e+06
2459,3.23529e+06,1.94904e+07
2459,3.23529e+06,567265
2461,1.90411e+06,567265
2463,4.57431e+06,567265
2456,4.57431e+06,2.83303e+06
2458,3.57966e+06,2.83303e+06
2460,1.3981e+06,2.83303e+06
2460,1.3981e+06,5.17557e+06
2460,1.3981e+06,8e+06
2462,1.73791e+06,8e+06
2461,1.73791e+06,2.10667e+06
2463,2e+06,2.10667e+06
2463,2e+06,778547
2460,2e+06,3.68702e+06
2462,774967,3.68702e+06
2462,774967,1.37805e+06
2464,2.13689e+06,1.37805e+06
2464,2.13689e+06,6.23171e+06
2466,2.03561e+06,6.23171e+06
2466,2.03561e+06,3.25828e+06
2459,2.03561e+06,456944
2461,1.77078e+06,456944
2461,1.77078e+06,4.46643e+06
2463,2.55805e+06,4.46643e+06
2465,718310,4.46643e+06
2462,718310,4.81831e+06
2464,1.25026e+07,4.81831e+06
2464,1.25026e+07,2.25597e+06
2466,2.0983e+06,2.25597e+06
2466,2.0983e+06,6.115e+06
2466,2.0983e+06,1.32558e+06
2468,1.34747e+06,1.32558e+06
2470,285124,1.32558e+06
2470,285124,6.23043e+06
2472,6.01632e+06,6.23043e+06
2471,6.01632e+06,534002
2473,1.76923e+06,534002
2473,1.76923e+06,2.74534e+06
2475,714008,2.74534e+06
2463,714008,1.90365e+06
2465,2.14545e+07,1.90365e+06
2462,2.14545e+07,2.61189e+06
2464,1.93282e+06,2.61189e+06
2466,255751,2.61189e+06
2466,255751,1.05047e+06
2468,3.80483e+06,1.05047e+06
2468,3.80483e+06,815476
2468,3.80483e+06,348684
2468,3.80483e+06,1.07732e+07
2470,55753.3,1.07732e+07
2472,7.5788e+06,1.07732e+07
2471,7.5788e+06,723214
2464,7.5788e+06,1.61032e+06
2466,799270,1.61032e+06
2468,527473,1.61032e+06
2470,56027.2,1.61032e+06
2472,1.54766e+06,1.61032e+06
2472,1.54766e+06,9.20455e+06
2474,750000,9.20455e+06
2476,3.1546e+06,9.20455e+06
2463,3.1546e+06,2.04311e+06
2465,8.33793e+06,2.04311e+06
2465,8.33793e+06,1.93509e+07
2467,652174,1.93509e+07
2467,652174,737838
2467,652174,331731
2462,652174,1.37483e+06
2464,5.02213e+06,1.37483e+06
2458,5.02213e+06,1.52159e+06
2455,5.02213e+06,692227
2457,1.85425e+06,692227
2451,1.85425e+06,918193
2451,1.85425e+06,2.13907e+06
2453,3.68519e+07,2.13907e+06
2453,3.68519e+07,2.51786e+06
2455,3.48438e+06,2.51786e+06
2452,3.48438e+06,1.30732e+06
2454,2.37692e+06,1.30732e+06
2456,5.10584e+06,1.30732e+06
2455,5.10584e+06,1.23238e+06
2454,5.10584e+06,1.28474e+06
2456,370262,1.28474e+06
2456,370262,1.41558e+06
2458,2.40909e+06,1.41558e+06
2460,1.62889e+06,1.41558e+06
2462,1.46366e+06,1.41558e+06
2451,1.46366e+06,1.41247e+06
2453,3.99788e+06,1.41247e+06
2451,3.99788e+06,2.7238e+06
2453,3.64201e+06,2.7238e+06
2455,642599,2.7238e+06
2455,642599,1.85812e+06
2457,2.3096e+06,1.85812e+06
2452,2.3096e+06,1.13497e+06
2452,2.3096e+06,500000
2454,655602,500000
2454,655602,7.15625e+06
2454,655602,347162
2454,655602,1.70096e+06
2456,2.05732e+06,1.70096e+06
2456,2.05732e+06,1.2633e+07
2458,1.71154e+06,1.2633e+07
2460,973011,1.2633e+07
2460,973011,510204
2459,973011,1.44486e+06
2461,1.11209e+06,1.44486e+06
2460,1.11209e+06,2.76966e+06
2462,2.43254e+06,2.76966e+06
2462,2.43254e+06,1.66167e+07
2464,1.17085e+06,1.66167e+07
2464,1.17085e+06,384615
2461,1.17085e+06,1.44005e+06
2463,4.89021e+06,1.44005e+06
2465,2.69492e+06,1.44005e+06
2461,2.69492e+06,2.37132e+06
2463,9.79327e+06,2.37132e+06
2458,9.79327e+06,2.05367e+06
2458,9.79327e+06,1.21042e+07
2460,1.114e+07,1.21042e+07
2460,1.114e+07,1.41993e+06
2458,1.114e+07,6.39333e+06
2460,2.03704e+06,6.39333e+06
2462,1.90107e+06,6.39333e+06
2462,1.90107e+06,8.0087e+06
2459,1.90107e+06,4.59624e+06
2461,7.84722e+06,4.59624e+06
2463,863958,4.59624e+06
2465,655894,4.59624e+06
2463,655894,703736
2463,655894,752381
2461,655894,2.60413e+06
2463,3.788e+07,2.60413e+06
2463,3.788e+07,4.9078e+06
2465,3.70398e+06,4.9078e+06
2464,3.70398e+06,1.29394e+06
2463,3.70398e+06,167279
2457,3.70398e+06,765292
2459,2.10981e+06,765292
2459,2.10981e+06,1.08383e+06
2455,2.10981e+06,2.32492e+06
2457,8.12174e+06,2.32492e+06
2457,8.12174e+06,4.46875e+06
2459,111639,4.46875e+06
2459,111639,1.18345e+06
2461,556049,1.18345e+06
2463,430998,1.18345e+06
2463,430998,191136
2465,4.05179e+06,191136
2464,4.05179e+06,2.69132e+06
2462,4.05179e+06,698182
2464,308333,698182
2464,308333,454545
2466,1.61235e+06,454545
2464,1.61235e+06,1.02775e+07
2464,1.61235e+06,3.61574e+06
2466,293566,3.61574e+06
